cohort_type,cohort_month,dimension,first_value,m,metric,measure,cohort_size,ltv_per_user
purchase,2024-10-01,overall,ALL,0,any,gross_margin,3,549.33
purchase,2024-10-01,overall,ALL,1,any,gross_margin,3,998.67
purchase,2024-10-01,overall,ALL,2,any,gross_margin,3,1448.0
purchase,2024-10-01,overall,ALL,3,any,gross_margin,3,1897.33
purchase,2024-10-01,overall,ALL,4,any,gross_margin,3,2113.67
purchase,2024-10-01,overall,ALL,5,any,gross_margin,3,2113.67
purchase,2024-10-01,overall,ALL,6,any,gross_margin,3,2113.67
purchase,2024-10-01,overall,ALL,7,any,gross_margin,3,2333.0
purchase,2024-10-01,overall,ALL,8,any,gross_margin,3,2436.0
purchase,2024-10-01,overall,ALL,9,any,gross_margin,3,2539.0
purchase,2024-10-01,overall,ALL,10,any,gross_margin,3,2539.0
purchase,2024-10-01,overall,ALL,11,any,gross_margin,3,2539.0
purchase,2024-10-01,overall,ALL,12,any,gross_margin,3,2539.0
purchase,2024-11-01,overall,ALL,0,any,gross_margin,5,385.4
purchase,2024-11-01,overall,ALL,1,any,gross_margin,5,587.0
purchase,2024-11-01,overall,ALL,2,any,gross_margin,5,648.8
purchase,2024-11-01,overall,ALL,3,any,gross_margin,5,710.6
purchase,2024-11-01,overall,ALL,4,any,gross_margin,5,772.4
purchase,2024-11-01,overall,ALL,5,any,gross_margin,5,834.2
purchase,2024-11-01,overall,ALL,6,any,gross_margin,5,896.0
purchase,2024-11-01,overall,ALL,7,any,gross_margin,5,896.0
purchase,2024-11-01,overall,ALL,8,any,gross_margin,5,957.8
purchase,2024-11-01,overall,ALL,9,any,gross_margin,5,1019.6
purchase,2024-11-01,overall,ALL,10,any,gross_margin,5,1081.4
purchase,2024-11-01,overall,ALL,11,any,gross_margin,5,1205.0
purchase,2024-11-01,overall,ALL,12,any,gross_margin,5,1266.8
purchase,2024-12-01,overall,ALL,0,any,gross_margin,19,568.68
purchase,2024-12-01,overall,ALL,1,any,gross_margin,19,906.05
purchase,2024-12-01,overall,ALL,2,any,gross_margin,19,1295.89
purchase,2024-12-01,overall,ALL,3,any,gross_margin,19,1604.32
purchase,2024-12-01,overall,ALL,4,any,gross_margin,19,1881.21
purchase,2024-12-01,overall,ALL,5,any,gross_margin,19,2113.42
purchase,2024-12-01,overall,ALL,6,any,gross_margin,19,2263.58
purchase,2024-12-01,overall,ALL,7,any,gross_margin,19,2426.89
purchase,2024-12-01,overall,ALL,8,any,gross_margin,19,2644.89
purchase,2024-12-01,overall,ALL,9,any,gross_margin,19,2810.32
purchase,2024-12-01,overall,ALL,10,any,gross_margin,19,2971.26
purchase,2024-12-01,overall,ALL,11,any,gross_margin,19,3174.53
purchase,2024-12-01,overall,ALL,12,any,gross_margin,19,3348.89
purchase,2025-01-01,overall,ALL,0,any,gross_margin,21,542.43
purchase,2025-01-01,overall,ALL,1,any,gross_margin,21,685.57
purchase,2025-01-01,overall,ALL,2,any,gross_margin,21,831.52
purchase,2025-01-01,overall,ALL,3,any,gross_margin,21,900.1
purchase,2025-01-01,overall,ALL,4,any,gross_margin,21,949.57
purchase,2025-01-01,overall,ALL,5,any,gross_margin,21,999.05
purchase,2025-01-01,overall,ALL,6,any,gross_margin,21,1013.29
purchase,2025-01-01,overall,ALL,7,any,gross_margin,21,1067.1
purchase,2025-01-01,overall,ALL,8,any,gross_margin,21,1095.67
purchase,2025-01-01,overall,ALL,9,any,gross_margin,21,1095.67
purchase,2025-01-01,overall,ALL,10,any,gross_margin,21,1114.24
purchase,2025-01-01,overall,ALL,11,any,gross_margin,21,1114.24
purchase,2025-01-01,overall,ALL,12,any,gross_margin,21,1145.69
purchase,2025-02-01,overall,ALL,0,any,gross_margin,16,532.38
purchase,2025-02-01,overall,ALL,1,any,gross_margin,16,882.31
purchase,2025-02-01,overall,ALL,2,any,gross_margin,16,1193.69
purchase,2025-02-01,overall,ALL,3,any,gross_margin,16,1460.81
purchase,2025-02-01,overall,ALL,4,any,gross_margin,16,1677.31
purchase,2025-02-01,overall,ALL,5,any,gross_margin,16,1827.69
purchase,2025-02-01,overall,ALL,6,any,gross_margin,16,2092.25
purchase,2025-02-01,overall,ALL,7,any,gross_margin,16,2246.25
purchase,2025-02-01,overall,ALL,8,any,gross_margin,16,2425.38
purchase,2025-02-01,overall,ALL,9,any,gross_margin,16,2547.0
purchase,2025-02-01,overall,ALL,10,any,gross_margin,16,2700.06
purchase,2025-02-01,overall,ALL,11,any,gross_margin,16,2784.5
purchase,2025-03-01,overall,ALL,0,any,gross_margin,60,494.61
purchase,2025-03-01,overall,ALL,1,any,gross_margin,60,688.2
purchase,2025-03-01,overall,ALL,2,any,gross_margin,60,904.94
purchase,2025-03-01,overall,ALL,3,any,gross_margin,60,1048.19
purchase,2025-03-01,overall,ALL,4,any,gross_margin,60,1204.29
purchase,2025-03-01,overall,ALL,5,any,gross_margin,60,1375.55
purchase,2025-03-01,overall,ALL,6,any,gross_margin,60,1518.42
purchase,2025-03-01,overall,ALL,7,any,gross_margin,60,1654.04
purchase,2025-03-01,overall,ALL,8,any,gross_margin,60,1777.14
purchase,2025-03-01,overall,ALL,9,any,gross_margin,60,1898.11
purchase,2025-03-01,overall,ALL,10,any,gross_margin,60,1970.08
purchase,2025-04-01,overall,ALL,0,any,gross_margin,78,617.41
purchase,2025-04-01,overall,ALL,1,any,gross_margin,78,837.63
purchase,2025-04-01,overall,ALL,2,any,gross_margin,78,1087.03
purchase,2025-04-01,overall,ALL,3,any,gross_margin,78,1410.75
purchase,2025-04-01,overall,ALL,4,any,gross_margin,78,1641.81
purchase,2025-04-01,overall,ALL,5,any,gross_margin,78,1795.9
purchase,2025-04-01,overall,ALL,6,any,gross_margin,78,1987.71
purchase,2025-04-01,overall,ALL,7,any,gross_margin,78,2150.29
purchase,2025-04-01,overall,ALL,8,any,gross_margin,78,2311.06
purchase,2025-04-01,overall,ALL,9,any,gross_margin,78,2467.0
purchase,2025-05-01,overall,ALL,0,any,gross_margin,73,602.07
purchase,2025-05-01,overall,ALL,1,any,gross_margin,73,903.54
purchase,2025-05-01,overall,ALL,2,any,gross_margin,73,1175.97
purchase,2025-05-01,overall,ALL,3,any,gross_margin,73,1425.25
purchase,2025-05-01,overall,ALL,4,any,gross_margin,73,1617.52
purchase,2025-05-01,overall,ALL,5,any,gross_margin,73,1820.6
purchase,2025-05-01,overall,ALL,6,any,gross_margin,73,2038.41
purchase,2025-05-01,overall,ALL,7,any,gross_margin,73,2175.85
purchase,2025-05-01,overall,ALL,8,any,gross_margin,73,2329.93
purchase,2025-06-01,overall,ALL,0,any,gross_margin,75,580.74
purchase,2025-06-01,overall,ALL,1,any,gross_margin,75,793.65
purchase,2025-06-01,overall,ALL,2,any,gross_margin,75,1045.2
purchase,2025-06-01,overall,ALL,3,any,gross_margin,75,1288.11
purchase,2025-06-01,overall,ALL,4,any,gross_margin,75,1446.86
purchase,2025-06-01,overall,ALL,5,any,gross_margin,75,1667.11
purchase,2025-06-01,overall,ALL,6,any,gross_margin,75,1903.42
purchase,2025-06-01,overall,ALL,7,any,gross_margin,75,2028.16
purchase,2025-07-01,overall,ALL,0,any,gross_margin,76,650.37
purchase,2025-07-01,overall,ALL,1,any,gross_margin,76,781.81
purchase,2025-07-01,overall,ALL,2,any,gross_margin,76,971.7
purchase,2025-07-01,overall,ALL,3,any,gross_margin,76,1323.4
purchase,2025-07-01,overall,ALL,4,any,gross_margin,76,1530.92
purchase,2025-07-01,overall,ALL,5,any,gross_margin,76,1683.6
purchase,2025-07-01,overall,ALL,6,any,gross_margin,76,1936.52
purchase,2025-08-01,overall,ALL,0,any,gross_margin,76,662.53
purchase,2025-08-01,overall,ALL,1,any,gross_margin,76,798.61
purchase,2025-08-01,overall,ALL,2,any,gross_margin,76,963.84
purchase,2025-08-01,overall,ALL,3,any,gross_margin,76,1471.37
purchase,2025-08-01,overall,ALL,4,any,gross_margin,76,1639.06
purchase,2025-08-01,overall,ALL,5,any,gross_margin,76,1729.45
purchase,2025-09-01,overall,ALL,0,any,gross_margin,88,565.8
purchase,2025-09-01,overall,ALL,1,any,gross_margin,88,682.41
purchase,2025-09-01,overall,ALL,2,any,gross_margin,88,823.42
purchase,2025-09-01,overall,ALL,3,any,gross_margin,88,1088.31
purchase,2025-09-01,overall,ALL,4,any,gross_margin,88,1182.51
purchase,2025-10-01,overall,ALL,0,any,gross_margin,101,604.75
purchase,2025-10-01,overall,ALL,1,any,gross_margin,101,694.21
purchase,2025-10-01,overall,ALL,2,any,gross_margin,101,849.15
purchase,2025-10-01,overall,ALL,3,any,gross_margin,101,1112.8
purchase,2025-11-01,overall,ALL,0,any,gross_margin,162,429.09
purchase,2025-11-01,overall,ALL,1,any,gross_margin,162,513.92
purchase,2025-11-01,overall,ALL,2,any,gross_margin,162,621.41
purchase,2025-12-01,overall,ALL,0,any,gross_margin,146,457.25
purchase,2025-12-01,overall,ALL,1,any,gross_margin,146,564.85
purchase,2026-01-01,overall,ALL,0,any,gross_margin,165,514.41
purchase,2024-10-01,category,pom hl,0,any,gross_margin,3,549.33
purchase,2024-10-01,category,pom hl,0,same,gross_margin,3,549.33
purchase,2024-10-01,category,pom hl,1,any,gross_margin,3,998.67
purchase,2024-10-01,category,pom hl,1,same,gross_margin,3,998.67
purchase,2024-10-01,category,pom hl,2,any,gross_margin,3,1448.0
purchase,2024-10-01,category,pom hl,2,same,gross_margin,3,1448.0
purchase,2024-10-01,category,pom hl,3,any,gross_margin,3,1897.33
purchase,2024-10-01,category,pom hl,3,same,gross_margin,3,1897.33
purchase,2024-10-01,category,pom hl,4,any,gross_margin,3,2113.67
purchase,2024-10-01,category,pom hl,4,same,gross_margin,3,2113.67
purchase,2024-10-01,category,pom hl,5,any,gross_margin,3,2113.67
purchase,2024-10-01,category,pom hl,5,same,gross_margin,3,2113.67
purchase,2024-10-01,category,pom hl,6,any,gross_margin,3,2113.67
purchase,2024-10-01,category,pom hl,6,same,gross_margin,3,2113.67
purchase,2024-10-01,category,pom hl,7,any,gross_margin,3,2333.0
purchase,2024-10-01,category,pom hl,7,same,gross_margin,3,2333.0
purchase,2024-10-01,category,pom hl,8,any,gross_margin,3,2436.0
purchase,2024-10-01,category,pom hl,8,same,gross_margin,3,2436.0
purchase,2024-10-01,category,pom hl,9,any,gross_margin,3,2539.0
purchase,2024-10-01,category,pom hl,9,same,gross_margin,3,2539.0
purchase,2024-10-01,category,pom hl,10,any,gross_margin,3,2539.0
purchase,2024-10-01,category,pom hl,10,same,gross_margin,3,2539.0
purchase,2024-10-01,category,pom hl,11,any,gross_margin,3,2539.0
purchase,2024-10-01,category,pom hl,11,same,gross_margin,3,2539.0
purchase,2024-10-01,category,pom hl,12,any,gross_margin,3,2539.0
purchase,2024-10-01,category,pom hl,12,same,gross_margin,3,2539.0
purchase,2024-11-01,category,otc sh,0,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,0,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,1,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,1,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,2,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,2,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,3,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,3,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,4,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,4,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,5,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,5,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,6,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,6,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,7,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,7,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,8,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,8,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,9,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,9,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,10,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,10,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,11,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,11,same,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,12,any,gross_margin,1,160.0
purchase,2024-11-01,category,otc sh,12,same,gross_margin,1,160.0
purchase,2024-11-01,category,pom hl,0,any,gross_margin,3,429.0
purchase,2024-11-01,category,pom hl,0,same,gross_margin,3,429.0
purchase,2024-11-01,category,pom hl,1,any,gross_margin,3,765.0
purchase,2024-11-01,category,pom hl,1,same,gross_margin,3,713.5
purchase,2024-11-01,category,pom hl,2,any,gross_margin,3,868.0
purchase,2024-11-01,category,pom hl,2,same,gross_margin,3,816.5
purchase,2024-11-01,category,pom hl,3,any,gross_margin,3,971.0
purchase,2024-11-01,category,pom hl,3,same,gross_margin,3,919.5
purchase,2024-11-01,category,pom hl,4,any,gross_margin,3,1074.0
purchase,2024-11-01,category,pom hl,4,same,gross_margin,3,1022.5
purchase,2024-11-01,category,pom hl,5,any,gross_margin,3,1177.0
purchase,2024-11-01,category,pom hl,5,same,gross_margin,3,1125.5
purchase,2024-11-01,category,pom hl,6,any,gross_margin,3,1280.0
purchase,2024-11-01,category,pom hl,6,same,gross_margin,3,1228.5
purchase,2024-11-01,category,pom hl,7,any,gross_margin,3,1280.0
purchase,2024-11-01,category,pom hl,7,same,gross_margin,3,1228.5
purchase,2024-11-01,category,pom hl,8,any,gross_margin,3,1383.0
purchase,2024-11-01,category,pom hl,8,same,gross_margin,3,1331.5
purchase,2024-11-01,category,pom hl,9,any,gross_margin,3,1486.0
purchase,2024-11-01,category,pom hl,9,same,gross_margin,3,1434.5
purchase,2024-11-01,category,pom hl,10,any,gross_margin,3,1589.0
purchase,2024-11-01,category,pom hl,10,same,gross_margin,3,1537.5
purchase,2024-11-01,category,pom hl,11,any,gross_margin,3,1795.0
purchase,2024-11-01,category,pom hl,11,same,gross_margin,3,1743.5
purchase,2024-11-01,category,pom hl,12,any,gross_margin,3,1898.0
purchase,2024-11-01,category,pom hl,12,same,gross_margin,3,1846.5
purchase,2024-11-01,category,pom sh,0,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,0,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,1,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,1,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,2,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,2,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,3,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,3,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,4,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,4,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,5,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,5,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,6,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,6,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,7,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,7,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,8,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,8,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,9,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,9,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,10,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,10,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,11,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,11,same,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,12,any,gross_margin,1,480.0
purchase,2024-11-01,category,pom sh,12,same,gross_margin,1,480.0
purchase,2024-12-01,category,pom hl,0,any,gross_margin,14,606.79
purchase,2024-12-01,category,pom hl,0,same,gross_margin,14,606.79
purchase,2024-12-01,category,pom hl,1,any,gross_margin,14,981.07
purchase,2024-12-01,category,pom hl,1,same,gross_margin,14,981.07
purchase,2024-12-01,category,pom hl,2,any,gross_margin,14,1435.14
purchase,2024-12-01,category,pom hl,2,same,gross_margin,14,1415.93
purchase,2024-12-01,category,pom hl,3,any,gross_margin,14,1803.71
purchase,2024-12-01,category,pom hl,3,same,gross_margin,14,1762.75
purchase,2024-12-01,category,pom hl,4,any,gross_margin,14,2104.5
purchase,2024-12-01,category,pom hl,4,same,gross_margin,14,2063.54
purchase,2024-12-01,category,pom hl,5,any,gross_margin,14,2394.64
purchase,2024-12-01,category,pom hl,5,same,gross_margin,14,2353.68
purchase,2024-12-01,category,pom hl,6,any,gross_margin,14,2598.43
purchase,2024-12-01,category,pom hl,6,same,gross_margin,14,2557.46
purchase,2024-12-01,category,pom hl,7,any,gross_margin,14,2820.07
purchase,2024-12-01,category,pom hl,7,same,gross_margin,14,2779.11
purchase,2024-12-01,category,pom hl,8,any,gross_margin,14,3115.93
purchase,2024-12-01,category,pom hl,8,same,gross_margin,14,3047.11
purchase,2024-12-01,category,pom hl,9,any,gross_margin,14,3340.43
purchase,2024-12-01,category,pom hl,9,same,gross_margin,14,3271.61
purchase,2024-12-01,category,pom hl,10,any,gross_margin,14,3558.86
purchase,2024-12-01,category,pom hl,10,same,gross_margin,14,3456.18
purchase,2024-12-01,category,pom hl,11,any,gross_margin,14,3834.71
purchase,2024-12-01,category,pom hl,11,same,gross_margin,14,3732.04
purchase,2024-12-01,category,pom hl,12,any,gross_margin,14,4071.36
purchase,2024-12-01,category,pom hl,12,same,gross_margin,14,3968.68
purchase,2024-12-01,category,pom sh,0,any,gross_margin,5,462.0
purchase,2024-12-01,category,pom sh,0,same,gross_margin,5,462.0
purchase,2024-12-01,category,pom sh,1,any,gross_margin,5,696.0
purchase,2024-12-01,category,pom sh,1,same,gross_margin,5,544.0
purchase,2024-12-01,category,pom sh,2,any,gross_margin,5,906.0
purchase,2024-12-01,category,pom sh,2,same,gross_margin,5,684.0
purchase,2024-12-01,category,pom sh,3,any,gross_margin,5,1046.0
purchase,2024-12-01,category,pom sh,3,same,gross_margin,5,824.0
purchase,2024-12-01,category,pom sh,4,any,gross_margin,5,1256.0
purchase,2024-12-01,category,pom sh,4,same,gross_margin,5,964.0
purchase,2024-12-01,category,pom sh,5,any,gross_margin,5,1326.0
purchase,2024-12-01,category,pom sh,5,same,gross_margin,5,964.0
purchase,2024-12-01,category,pom sh,6,any,gross_margin,5,1326.0
purchase,2024-12-01,category,pom sh,6,same,gross_margin,5,964.0
purchase,2024-12-01,category,pom sh,7,any,gross_margin,5,1326.0
purchase,2024-12-01,category,pom sh,7,same,gross_margin,5,964.0
purchase,2024-12-01,category,pom sh,8,any,gross_margin,5,1326.0
purchase,2024-12-01,category,pom sh,8,same,gross_margin,5,964.0
purchase,2024-12-01,category,pom sh,9,any,gross_margin,5,1326.0
purchase,2024-12-01,category,pom sh,9,same,gross_margin,5,964.0
purchase,2024-12-01,category,pom sh,10,any,gross_margin,5,1326.0
purchase,2024-12-01,category,pom sh,10,same,gross_margin,5,964.0
purchase,2024-12-01,category,pom sh,11,any,gross_margin,5,1326.0
purchase,2024-12-01,category,pom sh,11,same,gross_margin,5,964.0
purchase,2024-12-01,category,pom sh,12,any,gross_margin,5,1326.0
purchase,2024-12-01,category,pom sh,12,same,gross_margin,5,964.0
purchase,2025-01-01,category,otc hl,0,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,0,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,1,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,1,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,2,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,2,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,3,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,3,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,4,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,4,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,5,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,5,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,6,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,6,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,7,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,7,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,8,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,8,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,9,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,9,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,10,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,10,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,11,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,11,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc hl,12,any,gross_margin,1,868.0
purchase,2025-01-01,category,otc hl,12,same,gross_margin,1,434.0
purchase,2025-01-01,category,otc sh,0,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,0,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,1,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,1,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,2,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,2,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,3,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,3,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,4,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,4,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,5,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,5,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,6,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,6,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,7,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,7,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,8,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,8,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,9,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,9,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,10,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,10,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,11,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,11,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,12,any,gross_margin,1,280.0
purchase,2025-01-01,category,otc sh,12,same,gross_margin,1,280.0
purchase,2025-01-01,category,otc sk,0,any,gross_margin,2,469.5
purchase,2025-01-01,category,otc sk,0,same,gross_margin,2,469.5
purchase,2025-01-01,category,otc sk,1,any,gross_margin,2,469.5
purchase,2025-01-01,category,otc sk,1,same,gross_margin,2,469.5
purchase,2025-01-01,category,otc sk,2,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,2,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,3,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,3,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,4,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,4,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,5,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,5,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,6,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,6,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,7,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,7,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,8,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,8,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,9,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,9,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,10,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,10,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,11,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,11,same,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,12,any,gross_margin,2,694.0
purchase,2025-01-01,category,otc sk,12,same,gross_margin,2,694.0
purchase,2025-01-01,category,pom hl,0,any,gross_margin,6,746.0
purchase,2025-01-01,category,pom hl,0,same,gross_margin,6,629.33
purchase,2025-01-01,category,pom hl,1,any,gross_margin,6,1182.0
purchase,2025-01-01,category,pom hl,1,same,gross_margin,6,948.67
purchase,2025-01-01,category,pom hl,2,any,gross_margin,6,1618.0
purchase,2025-01-01,category,pom hl,2,same,gross_margin,6,1268.0
purchase,2025-01-01,category,pom hl,3,any,gross_margin,6,1793.0
purchase,2025-01-01,category,pom hl,3,same,gross_margin,6,1326.33
purchase,2025-01-01,category,pom hl,4,any,gross_margin,6,1966.17
purchase,2025-01-01,category,pom hl,4,same,gross_margin,6,1382.83
purchase,2025-01-01,category,pom hl,5,any,gross_margin,6,2074.33
purchase,2025-01-01,category,pom hl,5,same,gross_margin,6,1491.0
purchase,2025-01-01,category,pom hl,6,any,gross_margin,6,2124.17
purchase,2025-01-01,category,pom hl,6,same,gross_margin,6,1540.83
purchase,2025-01-01,category,pom hl,7,any,gross_margin,6,2182.5
purchase,2025-01-01,category,pom hl,7,same,gross_margin,6,1599.17
purchase,2025-01-01,category,pom hl,8,any,gross_margin,6,2282.5
purchase,2025-01-01,category,pom hl,8,same,gross_margin,6,1699.17
purchase,2025-01-01,category,pom hl,9,any,gross_margin,6,2282.5
purchase,2025-01-01,category,pom hl,9,same,gross_margin,6,1699.17
purchase,2025-01-01,category,pom hl,10,any,gross_margin,6,2282.5
purchase,2025-01-01,category,pom hl,10,same,gross_margin,6,1699.17
purchase,2025-01-01,category,pom hl,11,any,gross_margin,6,2282.5
purchase,2025-01-01,category,pom hl,11,same,gross_margin,6,1699.17
purchase,2025-01-01,category,pom hl,12,any,gross_margin,6,2392.58
purchase,2025-01-01,category,pom hl,12,same,gross_margin,6,1754.2
purchase,2025-01-01,category,pom sh,0,any,gross_margin,11,438.91
purchase,2025-01-01,category,pom sh,0,same,gross_margin,11,352.64
purchase,2025-01-01,category,pom sh,1,any,gross_margin,11,474.36
purchase,2025-01-01,category,pom sh,1,same,gross_margin,11,388.09
purchase,2025-01-01,category,pom sh,2,any,gross_margin,11,474.36
purchase,2025-01-01,category,pom sh,2,same,gross_margin,11,388.09
purchase,2025-01-01,category,pom sh,3,any,gross_margin,11,509.82
purchase,2025-01-01,category,pom sh,3,same,gross_margin,11,423.55
purchase,2025-01-01,category,pom sh,4,any,gross_margin,11,509.82
purchase,2025-01-01,category,pom sh,4,same,gross_margin,11,423.55
purchase,2025-01-01,category,pom sh,5,any,gross_margin,11,545.27
purchase,2025-01-01,category,pom sh,5,same,gross_margin,11,459.0
purchase,2025-01-01,category,pom sh,6,any,gross_margin,11,545.27
purchase,2025-01-01,category,pom sh,6,same,gross_margin,11,459.0
purchase,2025-01-01,category,pom sh,7,any,gross_margin,11,616.18
